subject_id,gender,ever_married,work_type,Residence_type
14095,Female,No,children,Rural
14096,Female,No,Private,Rural
14097,Female,Yes,Private,Rural
14098,Female,Yes,Self-employed,Rural
14099,Female,Yes,Private,Rural
14100,Female,Yes,Private,Urban
14101,Male,No,children,Rural
14102,Female,Yes,Govt_job,Rural
14103,Male,Yes,Govt_job,Rural
14104,Male,Yes,Self-employed,Rural
14105,Male,Yes,Private,Urban
14106,Female,No,Private,Urban
14107,Male,Yes,Private,Urban
14108,Female,Yes,Private,Rural
14109,Female,Yes,Private,Rural
14110,Male,Yes,Private,Rural
14111,Female,No,children,Rural
14112,Male,Yes,Self-employed,Urban
14113,Female,Yes,Private,Urban
14114,Male,No,Private,Urban
14115,Female,Yes,Private,Urban
14116,Female,No,Private,Urban
14117,Female,Yes,Private,Rural
14118,Female,Yes,Self-employed,Urban
14119,Male,No,Private,Rural
14120,Male,Yes,Self-employed,Urban
14121,Female,No,Private,Rural
14122,Female,No,Private,Urban
14123,Male,No,children,Rural
14124,Female,No,children,Rural
14125,Female,No,Private,Urban
14126,Male,Yes,Govt_job,Rural
14127,Female,Yes,Private,Rural
14128,Male,No,Private,Urban
14129,Female,Yes,Private,Urban
14130,Female,Yes,Govt_job,Rural
14131,Female,Yes,Private,Rural
14132,Female,No,children,Rural
14133,Female,No,Private,Urban
14134,Female,Yes,Govt_job,Urban
14135,Male,No,children,Rural
14136,Female,Yes,Private,Urban
14137,Female,Yes,Self-employed,Rural
14138,Male,No,Self-employed,Rural
14139,Male,No,children,Urban
14140,Male,Yes,Private,Urban
14141,Female,Yes,Private,Urban
14142,Male,Yes,Private,Rural
14143,Female,Yes,Self-employed,Rural
14144,Male,Yes,Self-employed,Urban
14145,Female,Yes,Self-employed,Rural
14146,Female,Yes,Private,Urban
14147,Female,Yes,Private,Urban
14148,Male,Yes,Private,Rural
14149,Female,Yes,Self-employed,Urban
14150,Female,Yes,Private,Urban
14151,Female,Yes,Private,Urban
14152,Male,Yes,Private,Rural
14153,Female,No,Private,Rural
14154,Male,No,Private,Rural
14155,Female,Yes,Govt_job,Rural
14156,Female,Yes,Self-employed,Rural
14157,Male,No,children,Rural
14158,Female,Yes,Govt_job,Rural
14159,Male,Yes,Govt_job,Rural
14160,Female,Yes,Private,Rural
14161,Female,No,children,Rural
14162,Male,Yes,Private,Rural
14163,Female,No,Govt_job,Rural
14164,Female,No,children,Urban
14165,Female,No,children,Rural
14166,Male,Yes,Private,Rural
14167,Female,No,Private,Urban
14168,Female,No,Govt_job,Rural
14169,Male,No,Private,Urban
14170,Male,Yes,Private,Rural
14171,Female,No,children,Urban
14172,Female,Yes,Self-employed,Urban
14173,Female,Yes,Private,Urban
14174,Male,Yes,Govt_job,Urban
14175,Male,Yes,Private,Rural
14176,Male,Yes,Self-employed,Rural
14177,Female,Yes,Private,Urban
14178,Male,Yes,Private,Rural
14179,Female,Yes,Private,Urban
14180,Female,Yes,Private,Rural
14181,Female,Yes,Private,Rural
14182,Female,No,Private,Urban
14183,Female,Yes,Private,Urban
14184,Male,No,Private,Urban
14185,Female,No,Private,Urban
14186,Male,Yes,Govt_job,Rural
14187,Female,Yes,Self-employed,Urban
14188,Male,No,Private,Urban
14189,Male,Yes,Self-employed,Urban
14190,Female,No,children,Urban
14191,Female,Yes,Govt_job,Urban
14192,Male,No,Private,Rural
14193,Male,No,children,Rural
14194,Female,Yes,Self-employed,Urban
14195,Male,Yes,Govt_job,Urban
14196,Female,Yes,Self-employed,Rural
14197,Male,Yes,Private,Rural
14198,Male,Yes,Self-employed,Urban
14199,Male,No,children,Urban
14200,Male,No,children,Urban
14201,Female,No,Private,Rural
14202,Male,Yes,Govt_job,Rural
14203,Female,Yes,Private,Urban
14204,Female,Yes,Self-employed,Urban
14205,Male,No,Private,Urban
14206,Female,No,children,Rural
14207,Male,No,Private,Urban
14208,Female,No,children,Urban
14209,Female,Yes,Private,Urban
14210,Female,Yes,Private,Urban
14211,Female,Yes,Private,Rural
14212,Female,Yes,Self-employed,Rural
14213,Female,Yes,Govt_job,Urban
14214,Female,Yes,Private,Rural
14215,Female,No,Private,Urban
14216,Female,No,Private,Rural
14217,Male,Yes,Govt_job,Urban
14218,Female,No,children,Rural
14219,Male,Yes,Private,Rural
14220,Female,Yes,Private,Urban
14221,Female,Yes,Private,Urban
14222,Female,Yes,Private,Urban
14223,Male,Yes,Private,Urban
14224,Female,No,children,Urban
14225,Female,Yes,Self-employed,Rural
14226,Male,Yes,Private,Urban
14227,Female,Yes,Govt_job,Urban
14228,Female,Yes,Private,Rural
14229,Male,Yes,Private,Rural
14230,Female,Yes,Private,Rural
14231,Female,No,Private,Rural
14232,Male,No,children,Rural
14233,Female,Yes,Private,Urban
14234,Female,Yes,Govt_job,Urban
14235,Male,No,children,Urban
14236,Female,Yes,Self-employed,Rural
14237,Male,No,children,Urban
14238,Female,Yes,Private,Rural
14239,Female,Yes,Private,Urban
14240,Male,Yes,Govt_job,Rural
14241,Female,Yes,Private,Urban
14242,Male,No,children,Urban
14243,Female,No,children,Rural
14244,Male,Yes,Private,Rural
14245,Male,Yes,Private,Rural
14246,Female,No,Private,Rural
14247,Male,No,children,Urban
14248,Male,Yes,Private,Rural
14249,Male,Yes,Private,Rural
14250,Female,Yes,Private,Urban
14251,Female,Yes,Self-employed,Urban
14252,Female,No,Private,Rural
14253,Female,No,Private,Urban
14254,Male,No,Private,Rural
14255,Male,No,Self-employed,Rural
14256,Female,Yes,Private,Urban
14257,Male,Yes,Govt_job,Urban
14258,Female,Yes,Govt_job,Urban
14259,Female,Yes,Self-employed,Urban
14260,Female,Yes,Private,Urban
14261,Female,Yes,Self-employed,Urban
14262,Female,Yes,Private,Rural
14263,Male,No,children,Rural
14264,Female,No,children,Urban
14265,Female,No,Private,Rural
14266,Male,No,Private,Urban
14267,Female,Yes,Private,Urban
14268,Male,No,Private,Urban
14269,Male,Yes,Private,Rural
14270,Male,Yes,Private,Urban
14271,Male,Yes,Private,Urban
14272,Female,Yes,Private,Rural
14273,Male,Yes,Self-employed,Urban
14274,Male,Yes,Govt_job,Rural
14275,Male,No,Govt_job,Rural
14276,Female,Yes,Govt_job,Urban
14277,Female,No,children,Rural
14278,Female,Yes,Govt_job,Urban
14279,Female,Yes,Govt_job,Rural
14280,Female,No,Private,Urban
14281,Male,No,children,Urban
14282,Female,Yes,Private,Urban
14283,Male,No,children,Urban
14284,Female,No,Private,Urban
14285,Male,Yes,Private,Urban
14286,Female,Yes,Self-employed,Urban
14287,Female,Yes,Private,Urban
14288,Male,No,children,Urban
14289,Male,No,Private,Urban
14290,Male,No,Private,Urban
14291,Male,Yes,Govt_job,Rural
14292,Female,No,Private,Urban
14293,Female,Yes,Private,Rural
14294,Female,Yes,Govt_job,Rural
14295,Male,Yes,Private,Rural
14296,Male,No,children,Rural
14297,Male,Yes,Private,Rural
14298,Male,No,Private,Urban
14299,Female,No,Govt_job,Urban
14300,Male,No,children,Urban
14301,Male,Yes,Private,Urban
14302,Female,No,Private,Urban
14303,Male,Yes,Govt_job,Rural
14304,Male,Yes,Private,Rural
14305,Female,Yes,Private,Urban
14306,Female,No,Govt_job,Urban
14307,Female,No,Private,Urban
14308,Female,No,Private,Urban
14309,Female,Yes,Govt_job,Rural
14310,Female,Yes,Private,Rural
14311,Male,Yes,Govt_job,Urban
14312,Male,No,Private,Urban
14313,Female,Yes,Private,Urban
14314,Male,Yes,Private,Urban
14315,Female,Yes,Private,Urban
14316,Male,No,Private,Urban
14317,Male,Yes,Govt_job,Urban
14318,Female,Yes,Private,Urban
14319,Female,No,Govt_job,Urban
14320,Male,Yes,Private,Urban
14321,Male,Yes,Private,Rural
14322,Female,Yes,Self-employed,Rural
14323,Male,Yes,Private,Urban
14324,Male,Yes,Private,Urban
14325,Male,Yes,Govt_job,Rural
14326,Female,Yes,Private,Rural
14327,Female,Yes,Private,Rural
14328,Male,Yes,Private,Urban
14329,Female,Yes,Govt_job,Rural
14330,Female,Yes,Self-employed,Urban
14331,Male,Yes,Private,Urban
14332,Male,Yes,Private,Rural
14333,Male,Yes,Private,Urban
14334,Female,No,children,Rural
14335,Female,Yes,Govt_job,Rural
14336,Female,Yes,Private,Urban
14337,Female,Yes,Private,Rural
14338,Male,Yes,Private,Urban
14339,Female,No,children,Rural
14340,Female,Yes,Self-employed,Urban
14341,Male,Yes,Private,Rural
14342,Female,Yes,Private,Urban
14343,Male,No,children,Urban
14344,Male,Yes,Private,Urban
14345,Male,Yes,Private,Urban
14346,Female,Yes,Govt_job,Urban
14347,Female,Yes,Private,Urban
14348,Female,No,children,Urban
14349,Male,No,Private,Rural
14350,Male,No,children,Rural
14351,Female,Yes,Govt_job,Urban
14352,Female,Yes,Private,Urban
14353,Female,Yes,Private,Rural
14354,Female,Yes,Private,Rural
14355,Male,No,Private,Rural
14356,Male,Yes,Private,Rural
14357,Female,No,Private,Rural
14358,Female,Yes,Self-employed,Urban
14359,Male,Yes,Private,Rural
14360,Female,Yes,Private,Rural
14361,Male,No,Self-employed,Urban
14362,Male,Yes,Govt_job,Rural
14363,Female,Yes,Private,Rural
14364,Male,No,Private,Rural
14365,Female,Yes,Self-employed,Urban
14366,Female,Yes,Govt_job,Rural
14367,Male,No,children,Urban
14368,Male,No,children,Rural
14369,Female,No,Private,Urban
14370,Female,Yes,Self-employed,Urban
14371,Female,Yes,Self-employed,Rural
14372,Female,Yes,Private,Urban
14373,Female,Yes,Self-employed,Urban
14374,Female,Yes,Self-employed,Rural
14375,Male,Yes,Private,Urban
14376,Female,Yes,Self-employed,Rural
14377,Female,Yes,Private,Urban
14378,Female,Yes,Self-employed,Rural
14379,Female,Yes,Self-employed,Urban
14380,Male,No,Self-employed,Rural
14381,Female,Yes,Private,Rural
14382,Male,No,children,Urban
14383,Male,Yes,Self-employed,Rural
14384,Female,Yes,Private,Urban
14385,Female,Yes,Private,Rural
14386,Female,Yes,Govt_job,Urban
14387,Male,Yes,Private,Urban
14388,Male,Yes,Private,Rural
14389,Female,Yes,Self-employed,Urban
14390,Male,Yes,Private,Urban
14391,Male,Yes,Private,Rural
14392,Male,Yes,Private,Urban
14393,Male,Yes,Self-employed,Urban
14394,Male,No,Govt_job,Urban
14395,Female,No,Private,Rural
14396,Female,No,Private,Urban
14397,Male,No,Govt_job,Rural
14398,Female,Yes,Private,Rural
14399,Female,Yes,Self-employed,Urban
14400,Male,No,Private,Rural
14401,Female,No,Private,Urban
14402,Male,Yes,Self-employed,Urban
14403,Male,Yes,Private,Urban
14404,Male,No,children,Urban
14405,Male,Yes,Private,Urban
14406,Female,No,Private,Rural
14407,Female,No,Private,Rural
14408,Male,Yes,Private,Rural
14409,Female,Yes,Govt_job,Rural
14410,Female,No,Private,Rural
14411,Female,Yes,Private,Rural
14412,Female,Yes,Self-employed,Rural
14413,Female,Yes,Self-employed,Rural
14414,Female,Yes,Self-employed,Urban
14415,Female,Yes,Private,Rural
14416,Female,No,Private,Urban
14417,Female,Yes,Govt_job,Urban
14418,Male,Yes,Self-employed,Rural
14419,Female,No,Private,Urban
14420,Female,No,children,Rural
14421,Female,No,Private,Rural
14422,Female,Yes,Private,Urban
14423,Male,Yes,Private,Rural
14424,Female,Yes,Self-employed,Rural
14425,Male,No,Private,Rural
14426,Female,Yes,Private,Rural
14427,Female,Yes,Govt_job,Urban
14428,Female,Yes,Govt_job,Urban
14429,Female,No,Private,Rural
14430,Male,Yes,Private,Rural
14431,Male,Yes,Private,Rural
14432,Male,Yes,Private,Rural
14433,Male,Yes,Govt_job,Rural
14434,Female,No,Private,Rural
14435,Male,No,Private,Urban
14436,Female,Yes,Govt_job,Rural
14437,Female,No,children,Rural
14438,Female,Yes,Govt_job,Rural
14439,Female,Yes,Private,Urban
14440,Female,No,Private,Rural
14441,Female,No,Private,Rural
14442,Male,No,Self-employed,Urban
14443,Male,Yes,Private,Rural
14444,Female,Yes,Private,Urban
14445,Female,No,children,Rural
14446,Female,Yes,Private,Rural
14447,Female,Yes,Self-employed,Rural
14448,Male,Yes,Private,Urban
14449,Male,Yes,Private,Rural
14450,Male,No,children,Rural
14451,Female,Yes,Self-employed,Urban
14452,Male,Yes,Private,Urban
14453,Female,No,children,Rural
14454,Female,Yes,Govt_job,Rural
14455,Male,No,Govt_job,Rural
14456,Female,Yes,Govt_job,Rural
14457,Female,No,Private,Rural
14458,Female,Yes,Self-employed,Rural
14459,Male,Yes,Private,Urban
14460,Male,No,Self-employed,Urban
14461,Male,Yes,Private,Rural
14462,Female,No,children,Urban
14463,Male,Yes,Govt_job,Urban
14464,Female,Yes,Private,Urban
14465,Male,Yes,Private,Rural
14466,Male,Yes,Self-employed,Urban
14467,Female,Yes,Private,Rural
14468,Female,No,Private,Rural
14469,Female,No,Private,Rural
14470,Male,No,children,Urban
14471,Female,Yes,Private,Rural
14472,Male,No,Private,Rural
14473,Male,No,Self-employed,Rural
14474,Male,No,children,Rural
14475,Female,Yes,Private,Rural
14476,Female,Yes,Private,Urban
14477,Male,No,children,Urban
14478,Male,No,Private,Rural
14479,Male,No,children,Rural
14480,Male,Yes,Self-employed,Rural
14481,Male,No,Govt_job,Urban
14482,Male,Yes,Govt_job,Rural
14483,Male,No,Private,Rural
14484,Female,No,children,Urban
14485,Female,Yes,Govt_job,Urban
14486,Male,Yes,Private,Urban
14487,Male,No,children,Rural
14488,Female,Yes,Private,Rural
14489,Female,No,Private,Rural
14490,Female,Yes,Self-employed,Urban
14491,Male,No,Private,Urban
14492,Female,No,Self-employed,Urban
14493,Male,Yes,Private,Rural
14494,Male,Yes,Private,Urban
14495,Male,Yes,Private,Urban
14496,Female,Yes,Self-employed,Rural
14497,Female,Yes,Private,Urban
14498,Female,No,Private,Urban
14499,Female,No,Private,Rural
14500,Female,No,Private,Urban
14501,Female,No,Govt_job,Urban
14502,Female,Yes,Self-employed,Urban
14503,Female,Yes,Private,Rural
14504,Female,Yes,Self-employed,Urban
14505,Female,Yes,Self-employed,Urban
14506,Female,Yes,Self-employed,Rural
14507,Female,Yes,Private,Rural
14508,Female,Yes,Private,Rural
14509,Female,Yes,Private,Rural
14510,Female,No,children,Urban
14511,Female,No,Private,Urban
14512,Male,Yes,Private,Urban
14513,Male,Yes,Govt_job,Rural
14514,Male,Yes,Private,Rural
14515,Female,No,Private,Rural
14516,Female,No,children,Rural
14517,Female,No,Private,Urban
14518,Female,Yes,Private,Urban
14519,Female,Yes,Private,Urban
14520,Male,Yes,Self-employed,Rural
14521,Male,Yes,Govt_job,Rural
14522,Male,No,Private,Rural
14523,Male,No,children,Rural
14524,Female,No,Private,Rural
14525,Male,No,children,Urban
14526,Male,No,children,Urban
14527,Male,Yes,Private,Rural
14528,Female,No,children,Urban
14529,Male,Yes,Private,Rural
14530,Female,Yes,Private,Urban
14531,Female,Yes,Private,Urban
14532,Female,No,children,Urban
14533,Male,Yes,Govt_job,Rural
14534,Male,No,children,Urban
14535,Female,Yes,Private,Urban
14536,Female,Yes,Govt_job,Urban
14537,Female,No,children,Rural
14538,Female,No,Private,Rural
14539,Female,Yes,Private,Rural
14540,Female,No,Private,Urban
14541,Male,Yes,Private,Rural
14542,Female,Yes,Private,Urban
14543,Male,Yes,Private,Rural
14544,Female,No,children,Urban
14545,Female,Yes,Private,Urban
14546,Female,Yes,Private,Rural
14547,Female,No,Private,Urban
14548,Female,No,children,Rural
14549,Male,No,children,Rural
14550,Female,Yes,Private,Urban
14551,Male,Yes,Self-employed,Urban
14552,Female,No,Govt_job,Rural
14553,Female,Yes,Private,Urban
14554,Female,No,children,Rural
14555,Male,No,children,Urban
14556,Female,No,children,Rural
14557,Male,Yes,Private,Rural
14558,Female,Yes,Private,Urban
14559,Female,Yes,Private,Rural
14560,Female,Yes,Private,Urban
14561,Female,Yes,Private,Rural
14562,Male,No,children,Rural
14563,Male,No,children,Urban
14564,Female,Yes,Self-employed,Urban
14565,Female,No,Self-employed,Urban
14566,Female,Yes,Private,Urban
14567,Female,Yes,Private,Urban
14568,Female,Yes,Govt_job,Urban
14569,Male,Yes,Private,Urban
14570,Female,No,Private,Rural
14571,Female,No,Private,Rural
14572,Female,Yes,Private,Rural
14573,Female,Yes,Govt_job,Urban
14574,Female,Yes,Private,Urban
14575,Female,Yes,Govt_job,Urban
14576,Male,Yes,Self-employed,Rural
14577,Female,No,Private,Urban
14578,Female,No,Govt_job,Urban
14579,Female,Yes,Private,Rural
14580,Female,Yes,Private,Rural
14581,Female,Yes,Self-employed,Rural
14582,Female,No,children,Rural
14583,Male,Yes,Private,Rural
14584,Male,No,children,Urban
14585,Male,No,Private,Urban
14586,Female,Yes,Private,Rural
14587,Female,No,Private,Rural
14588,Female,No,children,Rural
14589,Female,Yes,Private,Rural
14590,Male,Yes,Private,Rural
14591,Female,Yes,Self-employed,Urban
14592,Female,Yes,Private,Urban
14593,Female,No,children,Urban
14594,Female,No,Private,Rural
14595,Female,Yes,Private,Urban
14596,Male,No,Private,Urban
14597,Female,Yes,Govt_job,Urban
14598,Female,No,Govt_job,Urban
14599,Male,Yes,Govt_job,Urban
14600,Male,No,Private,Rural
14601,Male,Yes,Govt_job,Rural
14602,Male,Yes,Private,Urban
14603,Female,Yes,Private,Rural
14604,Female,Yes,Govt_job,Urban
14605,Female,No,Private,Rural
14606,Male,Yes,Self-employed,Urban
14607,Female,Yes,Self-employed,Urban
14608,Male,Yes,Private,Rural
14609,Male,No,children,Rural
14610,Male,No,children,Urban
14611,Male,No,children,Urban
14612,Female,Yes,Govt_job,Rural
14613,Male,No,Private,Urban
14614,Female,Yes,Private,Urban
14615,Male,No,Private,Rural
14616,Male,No,Private,Rural
14617,Female,Yes,Self-employed,Urban
14618,Female,Yes,Private,Urban
14619,Female,Yes,Private,Urban
14620,Female,No,Private,Urban
14621,Female,Yes,Self-employed,Rural
14622,Male,Yes,Private,Rural
14623,Female,No,Private,Rural
14624,Male,No,children,Urban
14625,Male,No,children,Urban
14626,Male,Yes,Self-employed,Rural
14627,Female,Yes,Private,Urban
14628,Female,Yes,Private,Urban
14629,Female,No,Private,Urban
14630,Female,No,Private,Urban
14631,Female,Yes,Private,Rural
14632,Female,No,Self-employed,Urban
14633,Male,Yes,Private,Urban
14634,Female,Yes,Private,Urban
14635,Female,No,Private,Urban
14636,Male,Yes,Private,Rural
14637,Female,Yes,Self-employed,Urban
14638,Female,Yes,Private,Urban
14639,Female,No,children,Rural
14640,Male,Yes,Private,Urban
14641,Female,Yes,Private,Urban
14642,Female,No,Private,Urban
14643,Female,No,children,Urban
14644,Male,Yes,Private,Urban
14645,Female,Yes,Private,Rural
14646,Male,No,children,Rural
14647,Female,Yes,Govt_job,Rural
14648,Male,No,Private,Urban
14649,Female,Yes,Private,Urban
14650,Female,Yes,Private,Rural
14651,Male,Yes,Private,Urban
14652,Male,Yes,Private,Urban
14653,Female,Yes,Private,Urban
14654,Female,No,Private,Urban
14655,Female,No,Private,Rural
14656,Female,No,children,Urban
14657,Female,No,Private,Urban
14658,Female,No,Private,Urban
14659,Male,No,Private,Urban
14660,Male,No,Private,Rural
14661,Male,Yes,Private,Rural
14662,Female,Yes,Govt_job,Urban
14663,Male,Yes,Private,Rural
14664,Male,Yes,Private,Rural
14665,Female,Yes,Govt_job,Urban
14666,Female,No,children,Rural
14667,Male,No,children,Urban
14668,Female,Yes,Private,Rural
14669,Female,Yes,Private,Rural
14670,Female,Yes,Govt_job,Rural
14671,Female,Yes,Self-employed,Rural
14672,Female,Yes,Private,Urban
14673,Female,Yes,Private,Urban
14674,Female,No,children,Urban
14675,Female,Yes,Private,Rural
14676,Male,No,Private,Rural
14677,Male,No,Private,Rural
14678,Female,Yes,Private,Rural
14679,Female,Yes,Govt_job,Urban
14680,Male,No,Private,Urban
14681,Female,No,Private,Urban
14682,Female,No,Private,Rural
14683,Female,Yes,Private,Rural
14684,Female,Yes,Govt_job,Urban
14685,Female,Yes,Private,Rural
14686,Female,Yes,Self-employed,Urban
14687,Female,Yes,Private,Urban
14688,Female,Yes,Private,Urban
14689,Female,Yes,Private,Rural
14690,Male,No,Private,Urban
14691,Female,Yes,Govt_job,Rural
14692,Female,Yes,Self-employed,Urban
14693,Female,Yes,Govt_job,Rural
14694,Female,Yes,Self-employed,Rural
14695,Male,Yes,Private,Urban
14696,Male,No,children,Urban
14697,Female,Yes,Private,Urban
14698,Female,No,Private,Rural
14699,Female,No,Private,Rural
14700,Male,Yes,Private,Rural
14701,Female,Yes,Private,Urban
14702,Female,No,Govt_job,Urban
14703,Female,Yes,Private,Rural
14704,Male,No,children,Urban
14705,Female,Yes,Private,Urban
14706,Male,Yes,Private,Rural
14707,Female,No,Private,Rural
14708,Female,No,children,Rural
14709,Female,No,Private,Urban
14710,Female,No,Private,Urban
14711,Female,Yes,Private,Urban
14712,Male,Yes,Self-employed,Rural
14713,Female,No,Self-employed,Rural
14714,Male,Yes,Govt_job,Urban
14715,Male,Yes,Private,Urban
14716,Male,Yes,Private,Rural
14717,Male,No,Private,Rural
14718,Male,No,Private,Rural
14719,Male,Yes,Govt_job,Rural
14720,Female,Yes,Private,Rural
14721,Male,Yes,Private,Urban
14722,Female,Yes,Govt_job,Urban
14723,Female,Yes,Private,Rural
14724,Male,No,children,Urban
14725,Female,Yes,Private,Rural
14726,Female,No,children,Urban
14727,Female,Yes,Govt_job,Urban
14728,Female,Yes,Private,Urban
14729,Female,No,Private,Urban
14730,Female,Yes,Private,Urban
14731,Female,Yes,Govt_job,Urban
14732,Male,No,Private,Rural
14733,Female,Yes,Govt_job,Rural
14734,Male,Yes,Private,Urban
14735,Male,Yes,Private,Urban
14736,Female,Yes,Self-employed,Rural
14737,Male,Yes,Private,Urban
14738,Male,Yes,Self-employed,Rural
14739,Female,Yes,Private,Urban
14740,Female,No,Private,Urban
14741,Male,No,Private,Urban
14742,Male,Yes,Self-employed,Urban
14743,Female,No,Private,Urban
14744,Female,No,children,Urban
14745,Male,Yes,Private,Rural
14746,Female,Yes,Private,Rural
14747,Female,No,Private,Urban
14748,Female,Yes,Govt_job,Urban
14749,Male,Yes,Private,Urban
14750,Female,Yes,Private,Rural
14751,Male,No,Private,Rural
14752,Female,No,children,Urban
14753,Male,No,children,Urban
14754,Female,Yes,Self-employed,Urban
14755,Male,Yes,Govt_job,Rural
14756,Female,Yes,Private,Rural
14757,Female,No,Private,Urban
14758,Male,Yes,Private,Rural
14759,Female,Yes,Private,Urban
14760,Female,Yes,Private,Urban
14761,Female,Yes,Self-employed,Rural
14762,Female,Yes,Self-employed,Urban
14763,Female,No,children,Rural
14764,Male,No,Govt_job,Rural
14765,Male,Yes,Private,Rural
14766,Male,Yes,Govt_job,Urban
14767,Male,No,children,Urban
14768,Male,No,children,Rural
14769,Male,Yes,Govt_job,Rural
14770,Male,Yes,Self-employed,Urban
14771,Male,No,children,Urban
14772,Male,Yes,Self-employed,Rural
14773,Female,Yes,Private,Urban
14774,Female,Yes,Private,Rural
14775,Female,No,Private,Urban
14776,Female,No,children,Rural
14777,Female,Yes,Self-employed,Urban
14778,Female,Yes,Self-employed,Rural
14779,Male,Yes,Private,Rural
14780,Female,Yes,Govt_job,Urban
14781,Female,Yes,Self-employed,Rural
14782,Female,Yes,Private,Rural
14783,Male,Yes,Private,Urban
14784,Male,No,Govt_job,Urban
14785,Male,Yes,Private,Rural
14786,Male,Yes,Private,Rural
14787,Female,Yes,Private,Urban
14788,Female,No,Self-employed,Urban
14789,Female,No,Private,Urban
14790,Male,Yes,Private,Urban
14791,Female,Yes,Govt_job,Urban
14792,Male,Yes,Private,Urban
14793,Male,Yes,Private,Urban
14794,Female,Yes,Govt_job,Rural
14795,Female,Yes,Private,Urban
14796,Female,Yes,Self-employed,Urban
14797,Male,Yes,Private,Urban
14798,Male,Yes,Private,Urban
14799,Female,Yes,Self-employed,Urban
14800,Female,Yes,Private,Urban
14801,Male,Yes,Self-employed,Urban
14802,Female,Yes,Govt_job,Urban
14803,Female,Yes,Private,Rural
14804,Male,Yes,Self-employed,Urban
14805,Female,Yes,Private,Rural
14806,Female,Yes,Private,Urban
14807,Male,Yes,Private,Urban
14808,Female,No,children,Urban
14809,Male,Yes,Private,Rural
14810,Male,Yes,Self-employed,Rural
14811,Female,No,Self-employed,Rural
14812,Female,Yes,Self-employed,Rural
14813,Female,Yes,Govt_job,Urban
14814,Female,No,Private,Urban
14815,Male,Yes,Private,Urban
14816,Male,Yes,Private,Rural
14817,Male,Yes,Private,Urban
14818,Female,Yes,Self-employed,Urban
14819,Male,Yes,Self-employed,Rural
14820,Male,Yes,Self-employed,Rural
14821,Male,Yes,Private,Urban
14822,Female,Yes,Self-employed,Urban
14823,Female,Yes,Govt_job,Rural
14824,Male,Yes,Govt_job,Urban
14825,Male,Yes,Private,Rural
14826,Male,Yes,Private,Rural
14827,Female,No,Private,Rural
14828,Male,Yes,Private,Urban
14829,Male,Yes,Govt_job,Urban
14830,Female,Yes,Govt_job,Rural
14831,Female,No,children,Urban
14832,Male,Yes,Private,Urban
14833,Female,Yes,Private,Rural
14834,Female,No,Private,Rural
14835,Female,Yes,Self-employed,Urban
14836,Female,No,Govt_job,Urban
14837,Female,No,Private,Urban
14838,Male,No,Private,Urban
14839,Female,No,Private,Rural
14840,Female,Yes,Self-employed,Rural
14841,Male,No,children,Urban
14842,Male,Yes,Self-employed,Rural
14843,Female,No,children,Urban
14844,Male,Yes,Private,Rural
14845,Male,Yes,Private,Rural
14846,Female,Yes,Self-employed,Rural
14847,Female,No,children,Urban
14848,Male,Yes,Private,Rural
14849,Female,Yes,Private,Urban
14850,Female,Yes,Private,Rural
14851,Female,Yes,Govt_job,Urban
14852,Female,Yes,Private,Rural
14853,Male,Yes,Self-employed,Rural
14854,Male,Yes,Private,Rural
14855,Male,No,Private,Rural
14856,Male,Yes,Private,Rural
14857,Male,Yes,Self-employed,Rural
14858,Male,No,children,Urban
14859,Female,Yes,Private,Urban
14860,Female,Yes,Govt_job,Urban
14861,Male,Yes,Private,Urban
14862,Male,Yes,Self-employed,Rural
14863,Male,No,Private,Rural
14864,Male,Yes,Private,Urban
14865,Female,No,Private,Urban
14866,Female,Yes,Self-employed,Urban
14867,Female,Yes,Private,Urban
14868,Male,Yes,Private,Urban
14869,Male,Yes,Private,Rural
14870,Male,Yes,Private,Urban
14871,Male,Yes,Govt_job,Urban
14872,Male,Yes,Private,Rural
14873,Male,Yes,Private,Rural
14874,Male,Yes,Self-employed,Urban
14875,Female,Yes,Self-employed,Rural
14876,Male,No,Private,Rural
14877,Male,Yes,Self-employed,Urban
14878,Female,No,Govt_job,Urban
14879,Female,Yes,Self-employed,Urban
14880,Male,No,children,Rural
14881,Male,No,Private,Rural
14882,Male,Yes,Private,Urban
14883,Male,Yes,Private,Urban
14884,Female,Yes,Private,Urban
14885,Female,Yes,Private,Urban
14886,Male,No,children,Urban
14887,Male,Yes,Private,Rural
14888,Male,No,Private,Urban
14889,Female,No,Private,Rural
14890,Female,Yes,Self-employed,Urban
14891,Male,Yes,Private,Rural
14892,Female,No,Private,Urban
14893,Male,Yes,Private,Rural
14894,Male,Yes,Govt_job,Rural
14895,Female,Yes,Self-employed,Rural
14896,Male,Yes,Govt_job,Rural
14897,Female,Yes,Govt_job,Urban
14898,Female,Yes,Self-employed,Urban
14899,Male,Yes,Self-employed,Urban
14900,Male,Yes,Self-employed,Urban
14901,Male,Yes,Private,Rural
14902,Female,Yes,Private,Urban
14903,Male,Yes,Private,Urban
14904,Male,Yes,Private,Rural
14905,Male,Yes,Private,Rural
14906,Female,Yes,Private,Rural
14907,Female,No,children,Rural
14908,Female,Yes,Private,Rural
14909,Male,Yes,Private,Rural
14910,Male,No,Private,Rural
14911,Male,Yes,Private,Urban
14912,Male,Yes,Private,Urban
14913,Male,Yes,Private,Rural
14914,Female,Yes,Private,Rural
